PPG_IR1,PPG_IR2,PPG_G1,PPG_G2,PacketCounter,PacketLoss,Timestamp
50745,45017,201125,205344,4320,0,09:55:52.284960
50749,45024,201170,205346,4330,0,09:55:52.325339
50740,45014,201176,205343,4340,0,09:55:52.365256
50744,45014,201170,205328,4350,0,09:55:52.414912
50744,45016,201166,205328,4360,0,09:55:52.444824
50747,45017,201175,205337,4370,0,09:55:52.494287
50744,45011,201174,205335,4380,0,09:55:52.525034
50745,45017,201172,205330,4390,0,09:55:52.564164
50741,45014,201171,205333,4400,0,09:55:52.605258
50745,45014,201172,205331,4410,0,09:55:52.644444
50748,45011,201174,205338,4420,0,09:55:52.684901
50703,45019,201172,205331,4430,0,09:55:52.724450
50803,45016,201174,205332,4440,0,09:55:52.765215
50702,45010,201179,205332,4450,0,09:55:52.804822
50742,45012,201119,205330,4460,0,09:55:52.845283
50741,45012,201219,205331,4470,0,09:55:52.884861
50741,45015,201142,205335,4480,0,09:55:52.925136
50742,45012,201178,205345,4490,0,09:55:52.975251
50738,45016,201169,205329,4500,0,09:55:53.004868
50742,45011,201167,205325,4510,0,09:55:53.044162
50737,45010,201168,205336,4520,0,09:55:53.085188
50740,45014,201170,205333,4530,0,09:55:53.124154
50742,45017,201170,205329,4540,0,09:55:53.164154
50746,45013,201165,205325,4550,0,09:55:53.204912
50724,45010,201166,205327,4560,0,09:55:53.244895
50767,45015,201166,205324,4570,0,09:55:53.284492
50771,45013,201170,205328,4580,0,09:55:53.325253
50740,45011,201154,205326,4590,0,09:55:53.374743
51552,45729,201192,205326,4600,0,09:55:53.405164
52595,46658,201157,205321,4610,0,09:55:53.445332
52597,46662,201164,205322,4620,0,09:55:53.485148
52598,46662,201163,205316,4630,0,09:55:53.525169
52596,46663,201164,205325,4640,0,09:55:53.565253
52595,46664,201161,205328,4650,0,09:55:53.624131
52595,46667,201158,205318,4660,0,09:55:53.644138
52613,46661,201158,205319,4670,0,09:55:53.685175
52593,46659,201161,205324,4680,0,09:55:53.724508
52605,46659,201160,205320,4690,0,09:55:53.764916
52575,46663,201156,205316,4700,0,09:55:53.805254
52592,46660,201165,205326,4710,0,09:55:53.844141
52574,46658,201167,205320,4720,0,09:55:53.885102
52593,46656,201138,205320,4730,0,09:55:53.925337
52594,46660,201143,205320,4740,0,09:55:53.974665
52594,46657,201159,205320,4750,0,09:55:54.005005
52594,46660,201159,205313,4760,0,09:55:54.045061
52595,46658,201161,205315,4770,0,09:55:54.091552
52594,46656,201159,205320,4780,0,09:55:54.125076
52600,46659,201161,205318,4790,0,09:55:54.164135
52599,46658,201156,205318,4800,0,09:55:54.204700
52590,46656,201153,205318,4810,0,09:55:54.244604
52588,46656,201153,205315,4820,0,09:55:54.284792
52607,46658,201153,205316,4830,0,09:55:54.324585
52594,46656,201159,205325,4840,0,09:55:54.365278
52661,46663,201154,205315,4850,0,09:55:54.405057
52552,46662,201170,205313,4860,0,09:55:54.444883
52588,46656,201184,205329,4870,0,09:55:54.484714
52591,46662,201199,205320,4880,0,09:55:54.524548
52597,46664,201121,205314,4890,0,09:55:54.564144
52591,46660,201158,205320,4900,0,09:55:54.604186
52586,46653,201156,205319,4910,0,09:55:54.644868
52595,46660,201159,205318,4920,0,09:55:54.684861
52587,46656,201158,205321,4930,0,09:55:54.724572
52591,46660,201154,205318,4940,0,09:55:54.765279
52589,46653,201155,205319,4950,0,09:55:54.805019
52594,46660,201158,205321,4960,0,09:55:54.844900
52579,46652,201155,205317,4970,0,09:55:54.885011
52572,46658,201155,205322,4980,0,09:55:54.925225
52627,46666,201154,205316,4990,0,09:55:54.965645
52587,46659,201174,205316,5000,0,09:55:55.005100
52583,46650,201142,205315,5010,0,09:55:55.044387
52590,46656,201183,205319,5020,0,09:55:55.084995
52585,46652,201149,205312,5030,0,09:55:55.124605
52591,46662,201154,205321,5040,0,09:55:55.164587
52592,46662,201153,205319,5050,0,09:55:55.204480
52590,46656,201154,205314,5060,0,09:55:55.243901
52588,46652,201150,205311,5070,0,09:55:55.284494
52590,46657,201154,205318,5080,0,09:55:55.334864
52589,46659,201149,205308,5090,0,09:55:55.364785
52598,46660,201150,205310,5100,0,09:55:55.404690
53016,47052,201151,205312,5110,0,09:55:55.444918
54308,48234,201149,205310,5120,0,09:55:55.484537
54348,48237,201162,205316,5130,0,09:55:55.524544
54366,48239,201131,205314,5140,0,09:55:55.564437
54362,48231,201138,205310,5150,0,09:55:55.604542
54364,48233,201132,205304,5160,0,09:55:55.644614
54365,48235,201155,205317,5170,0,09:55:55.684584
54367,48235,201152,205314,5180,0,09:55:55.724588
54363,48233,201151,205312,5190,0,09:55:55.764592
54362,48233,201143,205306,5200,0,09:55:55.815478
