Acel_X,Acel_Y,Acel_Z,AngVel_X,AngVel_Y,AngVel_Z,PacketCounter,PacketLoss,Timestamp
-49,-36,7650,-163,-501,-35,4402,10,10:50:17.751025
-46,-22,7655,-167,-496,-40,4412,10,10:50:17.790450
-30,-18,7663,-166,-497,-36,4422,10,10:50:17.831783
-30,-14,7647,-168,-503,-36,4432,10,10:50:17.871005
-37,-28,7644,-167,-502,-35,4442,10,10:50:17.912482
-38,-33,7656,-174,-500,-34,4452,10,10:50:17.959357
-45,-14,7658,-170,-500,-38,4462,10,10:50:17.991033
-39,-20,7645,-169,-493,-35,4472,10,10:50:18.030782
-53,-23,7656,-165,-498,-35,4482,10,10:50:18.070637
-58,-24,7652,-167,-500,-39,4492,10,10:50:18.110986
-38,-24,7652,-163,-499,-37,4502,10,10:50:18.150796
-43,-21,7649,-168,-503,-36,4512,10,10:50:18.190644
-35,-24,7650,-168,-500,-33,4522,10,10:50:18.230741
-48,-10,7650,-160,-500,-37,4532,10,10:50:18.270639
-38,-34,7650,-165,-502,-37,4542,10,10:50:18.311331
-34,-25,7649,-167,-499,-37,4552,10,10:50:18.351290
-51,-27,7654,-162,-497,-34,4562,10,10:50:18.390774
-38,-20,7645,-168,-488,-33,4572,10,10:50:18.431652
-37,-34,7653,-162,-497,-40,4582,10,10:50:18.471418
-40,-14,7652,-163,-494,-39,4592,10,10:50:18.510798
-35,-15,7649,-165,-496,-39,4602,10,10:50:18.551207
-34,-23,7647,-175,-501,-36,4612,10,10:50:18.591785
-34,-25,7643,-166,-502,-40,4622,10,10:50:18.630467
-35,-14,7654,-169,-503,-39,4632,10,10:50:18.671800
-38,-29,7646,-164,-497,-38,4642,10,10:50:18.710785
-51,-24,7650,-168,-498,-36,4652,10,10:50:18.750923
-44,-26,7652,-165,-502,-35,4662,10,10:50:18.791645
-44,-21,7656,-170,-504,-39,4672,10,10:50:18.830844
-51,-26,7644,-164,-497,-43,4682,10,10:50:18.870638
-35,-28,7643,-163,-499,-33,4692,10,10:50:18.910778
-46,-20,7658,-162,-499,-34,4702,10,10:50:18.950318
-48,-13,7651,-170,-505,-37,4712,10,10:50:18.990402
-42,-34,7655,-167,-498,-38,4722,10,10:50:19.031571
-52,-10,7645,-162,-494,-36,4732,10,10:50:19.101363
-36,-34,7661,-163,-501,-30,4742,10,10:50:19.111413
-52,-34,7654,-166,-499,-38,4752,10,10:50:19.171074
-40,-29,7646,-163,-499,-37,4762,10,10:50:19.191811
-36,-31,7648,-170,-501,-34,4772,10,10:50:19.252328
