PPG_IR1,PPG_IR2,PPG_G1,PPG_G2,PacketCounter,PacketLoss,Timestamp
143540,113634,291739,214040,4160,0,09:55:51.173625
143551,113639,291750,214053,4170,0,09:55:51.213259
143551,113633,291749,214051,4180,0,09:55:51.253609
143568,113636,291746,214051,4190,0,09:55:51.293421
143583,113643,291742,214045,4200,0,09:55:51.343612
143580,113637,291742,214052,4210,0,09:55:51.374295
143571,113640,291746,214051,4220,0,09:55:51.413631
143572,113636,291747,214050,4230,0,09:55:51.453952
143563,113634,291743,214055,4240,0,09:55:51.503640
143566,113638,291747,214056,4250,0,09:55:51.534290
143553,113633,291746,214050,4260,0,09:55:51.573214
143532,113620,291746,214054,4270,0,09:55:51.613460
143548,113628,291741,214041,4280,0,09:55:51.653605
143532,113632,291748,214059,4290,0,09:55:51.694291
143526,113622,291744,214050,4300,0,09:55:51.733631
143544,113623,291737,214043,4310,0,09:55:51.774290
143547,113632,291741,214049,4320,0,09:55:51.813629
143548,113627,291742,214041,4330,0,09:55:51.854287
143558,113635,291739,214047,4340,0,09:55:51.893839
143551,113624,291740,214044,4350,0,09:55:51.933198
143566,113643,291737,214044,4360,0,09:55:51.983066
143585,113632,291738,214052,4370,0,09:55:52.012985
143593,113627,291727,214039,4380,0,09:55:52.052937
143593,113635,291733,214041,4390,0,09:55:52.093160
143604,113639,291728,214038,4400,0,09:55:52.133619
143590,113637,291729,214047,4410,0,09:55:52.173115
143569,113621,291729,214040,4420,0,09:55:52.213621
143572,113629,291734,214044,4430,0,09:55:52.254243
143571,113632,291729,214035,4440,0,09:55:52.293604
143557,113621,291732,214046,4450,0,09:55:52.334261
143566,113625,291731,214036,4460,0,09:55:52.373950
143553,113622,291730,214043,4470,0,09:55:52.412911
143534,113626,291732,214042,4480,0,09:55:52.453622
143509,113618,291719,214033,4490,0,09:55:52.493286
143526,113623,291739,214038,4500,0,09:55:52.533616
143522,113616,291753,214044,4510,0,09:55:52.574297
143534,113622,291742,214039,4520,0,09:55:52.613620
143545,113624,291738,214042,4530,0,09:55:52.653418
143548,113622,291743,214044,4540,0,09:55:52.693590
